explanation,group,llm_likeness,token_count
They want to bring more money into the Philippines.,new_human,0.03732475437844232,9
"Correct. Information is found in #4, #6, and #7.",new_human,0.026512941781789857,9
Sentence 4-7 confirms the machine response,new_human,0.03961315371039915,7
"Though the response is supported by the passage, the last sentence of the response is not the reason for liberalizing bank laws, it's a compromise of the law.",new_human,0.4357045400292284,29
This is a sufficient and comprehensive answer,new_human,0.20212958855394347,7
The response is accurate but could include more details,new_human,0.07363790593417036,9
"The answer is valid, but could have included more details",new_human,0.05156558467864049,10
"The AI correctly identified that banks can now open up to 6 branches, but missed that 210 million pesos must be invested. Additionally written into the law is that 70% of assets must be controlled by Filipinos.",new_human,0.07054897794105003,37
A lot of relevant detail was missed in this answer,new_human,0.042646189964923364,10
Sentence 6 adds up to what the new law states.,new_human,0.06549539816029117,10
The response reinstated the previous question and missed the information in sentences 6 and 7.,new_human,0.13196266733828266,15
This is a sufficient and comprehensive answer,new_human,0.20212958855394347,7
The answer uses info from sentences 6 and 7 to craft a complete answer.,new_human,0.04080784534326477,14
The machine response answered the question correctly and with all relevant information presented in the article.,new_human,0.10596669087670177,16
The answer regarding the new law is correct.,new_human,0.10327450650685112,8
"Correct, The information is found in #6 and #7.",new_human,0.043148910926411446,9
"Sentence 4,6 and 7 confirms the machine response.",new_human,0.03416421518054674,9
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
"Since the article is talking about growing the economy, so the scope would mean given people a wider range and chance to do as many things as they like.",new_human,0.03530916991986797,29
The response is not useful and contains none of the relevant information in the document,new_human,0.08524650534989278,15
No effort was made to answer the question using the article text,new_human,0.0593157474260225,12
The answer should have been taken from the article,new_human,0.049366837994199886,9
The scope of operations would be allowing up to 6 branches for each bank.,new_human,0.03182170051067449,14
"To answer the question, an understanding of what the word ""scope"" means. This word is not defined within the document, so the answer would need to draw from an outside source.",new_human,0.07005796366967895,31
"This is a valid answer, given the limited text",new_human,0.18304279859356068,9
"The response is not stated in the document anywhere. This makes the response incorrect and unsupported.Also, it missed the information in sentence 6.",new_human,0.13594773232810609,24
The answer contains info from sentences 6 and 7 and appears complete given the information in the document.,new_human,0.08197976411763583,18
The machine response answered the question correctly and with all relevant information presented in the article.,new_human,0.10596669087670177,16
The scope refers to the banking operations. The correct answer should include that banks can now operate 6 branches.,new_human,0.07387848566754324,19
Sentence 4 states that the scope is to improve foreign banking operations.,new_human,0.11208205205473344,12
"The response missed details of the scope, as per sentence 6.",new_human,0.05585575208000558,11
This is an adequate answer to a vague question,new_human,0.10862375260968284,9
It also aims to avert a trade war between the two countries,new_human,0.05444536308173336,12
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
"The first answer sentence is correct, drawing from 2. The second answer sentence goes beyond the questions scope, addressing what the US wants from the negotiations. It is therefore not relevant.",new_human,0.06479731581977942,31
The response is supported by the article but that is not the main reason for the need for negotiations on better chinese protection.The main reason is stated in sentence 3.,new_human,0.32396945492707685,31
"The answer explains, in detail, why there is such a need for negotiations.",new_human,0.03962760076733691,13
"The text does not really address the ""why"" question, but relevant information is included in the answer",new_human,0.1708141557435602,17
"The response doesn't mention that the negotiations are an attempt to avert a trade war between the countries over enforcement of intellectual property rights protection, as per sentence 3.",new_human,0.07645179706224185,30
"The answer correctly sums up the situation detailed in sentences 4, 5, and 6 of the document.",new_human,0.10528458665146682,17
Sentence 3 summarily explains why the negotiations is taking place,new_human,0.03668347764996438,10
The spokesman is not named in the document make it not possible to answer the question.,new_human,0.07201945475302501,16
It's possible that the same official was named later in the article,new_human,0.07046930589088728,13
The U.S. Embassy spokesman is not mentioned by name.,new_human,0.0513290216064054,10
It's possible that the same official was named later in the article,new_human,0.07046930589088728,13
The name of the US embassy spokesperson is not given in the article.,new_human,0.09261771733349725,13
The answer is correct. The name of the spokesman is not given.,new_human,0.09741767238145067,12
The document does not mention who the us embassy spokesperson is.,new_human,0.1501384810450907,11
It is possible that this sentence is referring to the same person,new_human,0.04053638991129676,12
The response should have said that the answer is not stated in the document anywhere.,new_human,0.09078157379046964,15
The information is not provided by the document.,new_human,0.13321169906733688,8
"The answer should indicate that the spokesperson was not mentioned by name, only by title.",new_human,0.10301103420301373,15
The article does not give any more information,new_human,0.04640209225152847,8
The text does not provide a specific answer,new_human,0.17067296562945808,8
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
The answer is correct in stating that the person asked about is not mentioned in the document.,new_human,0.11329903522348583,17
"It is unclear if Mickey Kantor is the same spokesman or not,",new_human,0.01479926929326879,12
The answer is correct and complete. The spokesperson was not mentioned by name.,new_human,0.08291438134078315,13
The answer correctly uses sentences 4-6.,new_human,0.043718445188491564,7
The machine response is confirmed in most part of the article.,new_human,0.07762316196836781,11
This answer fits with the overall theme of the article,new_human,0.35543385598806426,10
This is as much information as can be taken from the article,new_human,0.03641930382818487,12
The machine response can be confirmed from the article.,new_human,0.032700844981508916,9
"The answer is supported by 4, 5, and 6, which all list conditions that could lead to the talked about trade war.",new_human,0.33597605857610374,22
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
This is a valid and sufficient answer,new_human,0.20212958855394347,7
"The response missed the details of the conditions, as per sentences 7 and 8.",new_human,0.10016829347093972,14
"Sentences 4, 5, and 6 of the document are used in the answer which correctly covers conditions on both sides, China and the US.",new_human,0.0675157521747586,24
The US wants this piracy to end or will impose major tariffs so China would retaliate.,new_human,0.06007424785954608,16
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
"The answer correctly summarizes the relevant info in document sentences 4, 5, and 6.",new_human,0.11261849065566173,14
"In addition to the machine response, sentence 3 states refusal on enforcement of intellectual property rights protection might lead to trade war",new_human,0.05804616055125813,22
"This is a sufficient answer, given the text",new_human,0.18304279859356068,8
The article did not state why there is a need to avert trade war.,new_human,0.03291817667040521,14
No effort was put into answering the question,new_human,0.0438149194647479,8
The article does not explain why a trade war needs to be averted.,new_human,0.03205279806791367,13
"This is a nonsensical answer, though the article offers no definitive answer either",new_human,0.06333915807210128,13
The machine response can be inferred from the article.,new_human,0.025710741301589617,9
The answer is not drawn from the document as the document does not include the info used in the answer or address that topic.,new_human,0.19794837932075385,24
The response looks good but is not stated in the document anywhere. This makes the response incorrect and unsupported.,new_human,0.2629859353214545,19
"The answer is almost entirely composed of outside information, but it fits with the overall theme of the article",new_human,0.34175764145013493,19
The document does not explain why averting a trade war is necessary or what the consequences of one should be. The answer should explain that.,new_human,0.06162199754171134,25
"The answer does not directly address the ""why"" question, though the text provides no specific answer either",new_human,0.05460612569600802,17
"The information in the answer does not address the why question, though the text does not do so, either.",new_human,0.08811370131753983,19
The answer is not stated in the document anywhere. This makes the response incorrect and unsupported.,new_human,0.18075374986846482,16
The information in the answer is not backed up within the document. None of the sentences in the document contain information which address the need to avert the trade war.,new_human,0.1855667151003738,30
The document did not highlight the reasons why there is a need to avert trade war.,new_human,0.05716860267923688,16
"The answer is reasonable, but it is not based on information from the article",new_human,0.11578883524667623,14
There is nothing in the answer that was mentioned in the document.,new_human,0.06575606869624184,12
Sentence 8 confirms how they will be protected,new_human,0.007768557163076284,8
The info needed to answer the question is not in the document. There is no mention of their protection.,new_human,0.05582627509524079,19
No effort was made to answer the question,new_human,0.044998099796682255,8
US wants China to take such steps as shut down production of pirated product and stop using pirated products in government departments.,new_human,0.027242989179661874,22
"The answer is technically correct, but it should have been based on the article text",new_human,0.08695681638002492,15
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
The first answer sentence is correct in its identification. The second answer sentence is relevant to the topic and is supported by sentence 7.,new_human,0.13732776884048636,24
"The question asks for outside information, but relevant passages from the article are still alluded to",new_human,0.095016105279673,16
The last sentence in the response is irrelevant. The response missed the answer in sentences 4 and 5.,new_human,0.16236169818039467,18
The answer explains what the US would like from China to help with piracy.,new_human,0.08050554285532543,14
This is as much information as can be taken from the article,new_human,0.03641930382818487,12
"The response missed the fact that the U.S. wants to stop piracy of U.S. movies, films and software.",new_human,0.13309378022241716,20
The answer correctly uses sentence 7 of the document to answer the question.,new_human,0.07294020963677833,13
They will be protected when China take steps to shut down production lines for pirated compact discs and stopping the use of pirated software in government departments as seen in sentence 7,new_human,0.02119463750092177,32
The answer is backed up by sentence 6.,new_human,0.059848284181904673,8
Sentence 6 and 8 elaborates more on how the Chinese government will react,new_human,0.03258365898619152,13
"Little detail was provided in the article, but it's obvious that the answer was not taken from within",new_human,0.12440784190708588,19
China has responded with its own list of retaliatory measures,new_human,0.040469436933647365,10
The answer should have been taken from the article,new_human,0.049366837994199886,9
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
This is a valid answer based on the text,new_human,0.13772774955483338,9
The answer makes use of sentence 6 to answer the question.,new_human,0.05853306155670647,11
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
The answer correctly makes use of sentence 6 to answer the question.,new_human,0.0548652720666281,12
The answer is complete concerning China's own tariffs list.,new_human,0.0521667929997461,10
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
The answer correctly uses sentence 6 of the document to answer the question.,new_human,0.07294020963677833,13
Sentence 6 and 7 confirms the machine response.,new_human,0.03416421518054674,8
"This is a valid answer, given the text",new_human,0.18304279859356068,8
This is a valid answer based on the text,new_human,0.13772774955483338,9
The amount of progress is not quantified in the article.,new_human,0.05205380814981951,10
Sentence 4 confirms that Kantor wants substantial progress.,new_human,0.02635368700400697,8
The response just reinstated the previous sentence and missed the information in sentence 7.,new_human,0.05815458960653908,14
"The answer is not correct because it is a mere repetition of sentence 4. Sentence 7 lists what the US wants done, and that should be used to form the answer rather than sentence 4.",new_human,0.024683819928868377,35
The answer could have included more detail,new_human,0.02762633476908737,7
The response missed the details of the progress as per sentence 7.,new_human,0.09162182467166782,12
"While the answer is just repeating information from document sentence 4, this information does answer the question.",new_human,0.06150352804094027,17
The answer is complete as to substantial progress.,new_human,0.05386206862174205,8
No more specific information is given in the article,new_human,0.0386040086062174,9
"The response missed another desired progress of the U.S., as per sentence 7.",new_human,0.055670687966156,14
The answer simply repeats the info from document sentence 4 which does not serve to answer the question in a meaningful way. Sentence 7 provides the specifics of what is wanted and that serves as a much better answer.,new_human,0.0842718258341494,39
The spokesman is not named in the document making it not possible to answer the question. The answer currently provides a definition that is not drawn from the document.,new_human,0.09737183475013672,29
The spokesman is the U.S. Trade Representative Mickey Kantor,new_human,0.15034708772507963,10
More detail might have been given in the article (if these are sentences are indeed referring to the same person),new_human,0.021459556136059637,20
It's possible that the same official was named later in the article,new_human,0.07046930589088728,13
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
The document does not say who the spokesman is. The answer is not relevant as it is stating information that is already known from sentence 1 which does not properly answer the question.,new_human,0.08682870438075085,33
It is possible that this sentence is referring to the same person,new_human,0.04053638991129676,12
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
"The information is not given in the document, so the answer should say that rather than giving the information that it did.",new_human,0.07518578042622918,22
This is as much information as is given.,new_human,0.05667160084645853,8
"This question was already asked, and the text did not provide a specific answer",new_human,0.08499733259146042,14
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
The answer provided does not answer the question. The information on the identity of the spokesman is not given in the document. The better answer is thus that such information is not available.,new_human,0.13688879485378075,33
The document only provides where the spokesman is from and not the name of the person.,new_human,0.09061234207985869,16
It is possible that this sentence is referring to the same person,new_human,0.04053638991129676,12
The answer is correct and complete. The spokesperson was not mentioned by name.,new_human,0.08291438134078315,13
Sentence 3 and 4 confirms the machine response.,new_human,0.03416421518054674,8
This answer was not taken from the text,new_human,0.0571174041461999,8
Sentence 3 and 4 confirms the machine response.,new_human,0.03416421518054674,8
"This is a valid answer, given the text",new_human,0.18304279859356068,8
This answer fits with the overall theme of the article,new_human,0.35543385598806426,10
The machine response answered the question correctly and with all relevant information presented in the article.,new_human,0.10596669087670177,16
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
This is a valid and comprehensive answer,new_human,0.20212958855394347,7
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
"This is a sufficient answer, given the text",new_human,0.18304279859356068,8
The article did not specify the size of the anti-voting group,new_human,0.07789057955213277,12
The article doesn't mention anything in the answer.,new_human,0.06917695784019025,9
"The answer is not taken from the text, and the article does not really provide an answer, either",new_human,0.07807413162436015,18
The size of the group is not mentioned in the article.,new_human,0.07042084431091143,11
The article doesn't mention anything in the answer.,new_human,0.06917695784019025,9
The article did not state how large the group is.,new_human,0.06581663732722175,10
"The information sought about the group's total size is not provided within the document. Sentence 4 discusses more than 30 members being arrested, but that is not stated to be the total size of the group.",new_human,0.05001980924884208,37
This is as much information as is given.,new_human,0.05667160084645853,8
The answer detailed what was available in the document about the AWB.,new_human,0.09870988509277745,12
"After the arrest, there was no more anti-voting violence. This is important because it may indicate there were no more members to continue the violence.",new_human,0.06399433720055399,26
'indicating that it had a significant presence in the area' in the response is unsupported.,new_human,0.13218858530283475,15
"After the arrest, there was no more anti-voting violence. This is important because it may indicate there were no more members to continue the violence.",new_human,0.06399433720055399,26
This is as much information as can be taken from the article,new_human,0.03641930382818487,12
This is as much information as can be taken from the article,new_human,0.03641930382818487,12
The article says they were nit happy with the outcome of the election that brought a black-led government into power,new_human,0.21447401474332287,21
The article doesn't mention most of the stuff in the answer. The AWB does not want black rule and is doing what they can to stop the election.,new_human,0.09712644248458242,29
"This answer was not taken from the text, though it could potentially have been inferred from the brief article",new_human,0.0469559228727026,19
The article doesn't mention most of the stuff in the answer. The AWB does not want black rule and is doing what they can to stop the election.,new_human,0.09712644248458242,29
"The answer is supported by 3, 4, and 8, the last of which notes that the crimes were claimed by the group to be politically motivated, which ties together the info included in the answer.",new_human,0.7610492732341436,35
Sentence 3 and 4 confirms the machine response.,new_human,0.03416421518054674,8
This is a reasonable inference based on the article text,new_human,0.13710709384702988,10
This answer fits with the overall theme of the article,new_human,0.35543385598806426,10
The machine response answered the question correctly and with all relevant information presented in the article.,new_human,0.10596669087670177,16
The response did not mention they didn't want to bring back a black-led government to power that ended apartheid.,new_human,0.046835396119339366,21
"The answer does not directly address the ""why"" question, though the text provides no specific answer either",new_human,0.05460612569600802,17
The response is partially correct and it missed the fact that election ended apartheid.,new_human,0.08303818470907355,14
"The ""why"" question was not addressed very well, but there is no information in the article with which to do so",new_human,0.07965614089574743,21
A car that was parked by the two white men was the cause of the explosion,new_human,0.1955272122023519,16
The car was filled with smoke and then exploded leaving a hole in the ground where the car,new_human,0.07305289991002611,18
"That answer is technically correct, but overly simplified",new_human,0.05717990911230513,8
Sentence 1 mentioned that two men left a car with smoke in the area where the explosion occurred.,new_human,0.12214618232591916,18
The car had filled with smoke and then there was an explosion and there was a hole where the car had been.,new_human,0.04411408441842187,22
"The answer is correct. The type of explosive was not named, rather just what was exploded, the car.",new_human,0.053268379933669445,18
"The car that was filled with smoke was the cause of the explosion, explosives might have been placed inside the car.",new_human,0.09320466978205827,21
A reasonable answer could have been inferred from the article text,new_human,0.02497314991558443,11
All relevant information from the article is glossed over,new_human,0.05182483748324893,9
The machine response correctly identified that the article did not have the relevant information to fully answer the question.,new_human,0.11841017634959718,19
"First, ""extremists"" is unsupported by the document which only said ""men"". Second, the response diid not mention more details about the explosion as per sentence 6.",new_human,0.1588303234215306,26
"This is a valid answer, though it makes some assumptions",new_human,0.14298696310611875,10
A witness at trial testifies to what he saw.,new_human,0.022114719301122247,9
"The passage does not mention the country of the election, so ""South Africa"" in the response is unsupported.",new_human,0.21977576072689348,18
"Kuyani came back, after following the two white men, when he heard an explosion ad there was a hole in the ground where the car had been.",new_human,0.057212406476925215,27
"This is a sufficient answer, given the text",new_human,0.18304279859356068,8
"This is a reasonable answer, given the text",new_human,0.18304279859356068,8
The answer could have been a bit more detailed,new_human,0.025784043555753068,9
This is a correct and valid answer,new_human,0.11692651910226252,7
"The machine response answered the question correctly but missed some relevant and specific information. The explosion took place on Bree Street, around the corner from the headquarters of the African National Congress.",new_human,0.20366096369361356,32
The information is contained in sentence 5 of the document which is accurately summarized in the answer.,new_human,0.12134182910802234,17
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
It happened on Bree Street in downtown Johannesburg.,new_human,0.04529806231042368,8
"""South Africa"" in the response is unsupported.",new_human,0.09692292869157941,7
The event happened in Johannesburg as stated in sentence 3,new_human,0.03938504511177222,10
Further location information is given in 5 and 7 which pinpoint the location within the city.,new_human,0.07268215788963436,16
The answer could have been a bit more detailed,new_human,0.025784043555753068,9
"Given the scope of this question, the answer should have been more specific",new_human,0.06021703665656249,13
The machine response answered the question correctly but missed some relevant information. Namely the street where the explosion occurred and its proximity to the African National Congress headquarters.,new_human,0.17646694371452915,28
"The info is in document sentence 5, and that is accurately summarized in the answer.",new_human,0.10953425995721834,15
The response did not mention the street name as per sentence 5.,new_human,0.04444930618079364,12
It happened on Bree Street in downtown Johannesburg.,new_human,0.04529806231042368,8
"""South Africa"" in the response is unsupported.",new_human,0.09692292869157941,7
"This is a duplicate question and answer pair, but it is still valid.",new_human,0.15815649615689498,13
"This is a duplicate question, but it is answered sufficiently again",new_human,0.20905415431371008,11
The machine response conforms with sentence 4,new_human,0.0838441493493887,7
The machine response is confirmed by sentence 4.,new_human,0.09417313174891667,8
This answer matches the information given in the text,new_human,0.12040986137014406,9
The machine response answered the question correctly and with all relevant information presented in the article.,new_human,0.10596669087670177,16
"The info to answer the question is stated in document sentence 4, and that information is included in the answer.",new_human,0.11877835451407164,20
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
It was all about keeping blacks out of power.,new_human,0.022352711092672964,9
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
The article says the main focus of the movement is to fight against a black-led government,new_human,0.11660932007228585,17
This answer was not taken from the text,new_human,0.0571174041461999,8
"Sentence 4 confirms the machine response, the white do not want the black people to rule.",new_human,0.08199915831591512,16
"The answer is supported by what is written in 3, 4, and 5, as well as 8 which notes that the group claims their crimes were politically motivated.",new_human,0.2683631736953501,28
All relevant information from the text is included in this answer.,new_human,0.08494637159630769,11
The machine response answered the question correctly and with all relevant information presented in the article.,new_human,0.10596669087670177,16
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
This is a valid and comprehensive answer,new_human,0.20212958855394347,7
It was all about keeping blacks out of power.,new_human,0.022352711092672964,9
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
"This is a sufficient answer, given the text",new_human,0.18304279859356068,8
The two white men must have put something in the car that caused the smoke.,new_human,0.09703831971657402,15
there is no explanation for the smoke but the car blew up moments later,new_human,0.0909573495005172,14
"This question was not directly addressed in the article, but the answer is not valid or sufficient",new_human,0.0985609143221175,17
Two white men filled up the car with smoke according to sentence 1,new_human,0.07605896867182646,13
there is no explanation for the smoke but the car blew up moments later,new_human,0.0909573495005172,14
The answer is correct. The document does not state the smoke's cause.,new_human,0.1322761188433679,13
There is no information as to the cause of the smoke from the car.,new_human,0.06656845433908716,14
The article does not provide a specific answer to this question,new_human,0.21168313981417797,11
"The answer is technically correct, but a reasonable assumption could have been made",new_human,0.043756928525018064,13
The machine response correctly identified that the article did not have the relevant information to answer the question.,new_human,0.11791074930494756,18
The answer correctly reports that such information is not given in the document.,new_human,0.07479700326487251,13
The document does not mention the cause of the white smoke.,new_human,0.16473742733082802,11
This is as much information as is given.,new_human,0.05667160084645853,8
The answer is correct - the smoke was not explained in the article.,new_human,0.13513150808762767,12
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
"The article confirms the machine response, the white men knew that a black-led government was coming up",new_human,0.1383019067392399,18
"While it is a reasonable assumption, this answer is not taken from the text",new_human,0.051329106097869934,14
They did not also want the black to rule.,new_human,0.03190350443971625,9
"The answer is supported by 3, 4, and 8.",new_human,0.8326792754662818,9
Sentence 3 and 4 confirms the machine response.,new_human,0.03416421518054674,8
"This is a valid answer, based on the text",new_human,0.13772774955483338,9
This answer fits with the overall theme of the article,new_human,0.35543385598806426,10
"The machine response answered the question correctly but missed some relevant information. The election ended apartheid, which the Afrikaner Resistance Movement supported.",new_human,0.32906015583718345,22
"Document sentences 3 and 4 contain the relevant information, and the answer summarizes this information correctly given the quetion assumes that that the accused intent of derailment of the election was actually the true intent.",new_human,0.2590463784846447,35
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
"This is a valid answer to the ""Why"" question",new_human,0.19578340088129564,9
It was all about keeping blacks out of power.,new_human,0.022352711092672964,9
The response missed that fact that the election ended apartheid.,new_human,0.19175129668685237,10
This is as much information as can be taken from the article,new_human,0.03641930382818487,12
"The answer is too verbose, but it sufficiently addresses the question",new_human,0.351575614686571,11
The person only heard the explosion according to sentence 6,new_human,0.07800588462216945,10
Sentence 6 confirms that he only heard the explosion,new_human,0.030193530352054222,9
The answer is supported by sentences 5 and 6.,new_human,0.6258393787430058,9
This answer fits perfectly with the information given in the text,new_human,0.27271657740947114,11
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
The answer makes accurate use of information found in sentence 6 of the document.,new_human,0.0461598652531215,14
"All relevant information is included in this answer, but it did not say that Kuyani specifically ""saw"" the explosion",new_human,0.14181645179606334,19
Kuyani heard the explosion but did not see it.,new_human,0.07568184031103752,9
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
This answer fits with the article text,new_human,0.2619145784643189,7
This answer fits with the article text,new_human,0.2619145784643189,7
"That is a valid, if lazy, answer",new_human,0.02782679049766016,7
The response is correct and contained in the document,new_human,0.14853103115110555,9
The response is correct and sourced from the article,new_human,0.12336334533980217,9
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
Sentence 3 confirms the machine response to be correct,new_human,0.021930126371852203,9
The machine response answered the question correctly and with all relevant information presented in the article.,new_human,0.10596669087670177,16
The answer is correct and relevant and answers the question with info from the document,new_human,0.17148762146114035,15
Correct. The information is found in #3.,new_human,0.047060913218229396,7
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
The answer is relevant and complete and contains info from the article,new_human,0.08181252267267107,12
Sentence 3 confirms the name of the man who was accused of masterminding the World Trade Center bombing.,new_human,0.05333732578911184,18
The machine response is evident in sentence 1,new_human,0.05001505628416161,8
"That is another valid, if lazy, answer",new_human,0.02495707193542505,7
"The response is somewhat correct, but could be more complete, and it likely isn't only the police chief accusing him",new_human,0.03919441257600431,21
The response is technically correct as the article does not state the specific answer,new_human,0.09793481897808227,14
"This response incorrectly states that the information is not in the document. As per sentence 1 in the document, he was accused by the national police of the United States..",new_human,0.3724876997803853,30
It can be inferred from the article that the Director General Recaredo Sarmiento is the one who accused Ramzi of planting the bomb.,new_human,0.07424843304636819,23
Sentence 1 confirms that the national police chief accused Ramzi Yousef,new_human,0.07922903441595638,11
This is as much information as is given.,new_human,0.05667160084645853,8
The article states it was the national police chief.,new_human,0.13638531786212865,9
The machine response missed the question and provided an irrelevant response. Information about who made the accusation about Ramzi Yousef's connection to the World Trade Center bombing was not in the article.,new_human,0.11424093466083603,33
"The answer is partially correct, but misses some important info, like the name of the person",new_human,0.12503905802401033,16
"Correct. The information is contained in the sentence the question originated from. If anything, the AI could have included the name of the police chief from #2, but it was not necessary to satisfy the question that was asked.",new_human,0.16541123681301106,39
"The response is incoherent and incomplete. The man was accused by the authorities and reported by the national police chief, as per sentences 2 and 7.",new_human,0.4919306427713891,26
"the answer is accurate but leaves out some relevant information, like the man's name, and is also worded a bit oddly",new_human,0.07396747302827854,22
The man is accused by the national police chief according to sentence 1,new_human,0.2457356138056725,13
"The answer is mostly nonsensical, and misses some key information",new_human,0.054425620538988854,10
Sentence 6 states that he was suspected because the bomb was made from the same materials that was found in an apartment rented by Yousef,new_human,0.04687748209236393,25
The bomb was made by the same materials recovered from an apartment that Yousef likely rented under a different name.,new_human,0.10032840072908106,20
"Again, the respondent ignored the relevant article text",new_human,0.10005698080127684,8
"the response is poor and not helpful, and misses all of the relevant info from the document.",new_human,0.08028312978069534,17
The reason why he is suspected is mentioned in sentence 6.,new_human,0.025592386403915646,11
The response is accurate and based on information provided in the document,new_human,0.08818464327009469,12
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
This is a valid and sufficient answer,new_human,0.20212958855394347,7
The machine response is confirmed in sentence 6 and 7.,new_human,0.04268971303520971,10
Sentence 6 backs up the machine response.,new_human,0.03625555082606049,7
The answer is correct regarding why Yousef is suspected.,new_human,0.06506381478067755,9
The machine response answered the question correctly and with all relevant information presented in the article.,new_human,0.10596669087670177,16
"The answer is relevant, answers the question and is consistent with the document",new_human,0.6826136134525354,13
The response missed the fact that the apartment was believed to have been rented by Yousef under the name Naji Haddad.,new_human,0.1913630645835473,21
"The answer is relevant, answers the question and is consistent with the document",new_human,0.6826136134525354,13
Sentence 6-7 backs up the machine response.,new_human,0.03625555082606049,8
"This is a sufficient answer, but it was cut off",new_human,0.23639725829436212,10
Sentence 11 states the reason why nobody followed his lead.,new_human,0.05295135795946182,10
No attempt was made to answer the question,new_human,0.04280375427856265,8
Sentence 11 mentions the reason why people are not following his lead.,new_human,0.026119989249363238,12
"The answer sets up information, but none is provided, making what is written not relevant. The info needed to answer the question comes from sentences 11 and 12, which note the reasons specifically.",new_human,0.11934439076947935,33
"The citizens were not used to voting, didn't keep up with voting news, and disregarded the signs asking them to register to vote.",new_human,0.08310927844618375,24
All necessary and available information is included in this answer,new_human,0.04127783180337917,10
"The answer makes use of 10 and 11, but it misses info from 12, which notes that people were also not understanding exactly what they would be voting for.",new_human,0.0533272010075598,29
Sentence 10 and 11 confirms the machine response.,new_human,0.03448430713972064,8
The answer is relevant and accurate and is sourced from the article,new_human,0.11395421806163408,12
This machine response is correct and mentioning all relevant information from the document.,new_human,0.07883132125634797,13
The citizens were not used to voting and disregarded the signs asking them to register to vote.,new_human,0.07257688989193428,17
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
This is a valid and sufficient answer,new_human,0.20212958855394347,7
The machine response answered the question correctly and with all relevant information presented in the article.,new_human,0.10596669087670177,16
No attempt was made to answer the question,new_human,0.04280375427856265,8
"He has to lead by example because he wants to fight for his people and get power back to the people. Also, people were not registering because they were not aware the vote had been scheduled.",new_human,0.02798253995150955,36
The citizens were not used to voting and disregarded the signs asking them to register to vote. They also figured it wouldn't make any difference.,new_human,0.04925611690788583,26
"The answer makes use of sentences 6, 7, and 1 to accurately sum up the situation in regards to the first questing asked. The second question can be answered with info from sentences 10, 11, and 12.",new_human,0.0696082039666739,37
The response is relevant and reasonable based on the article information.,new_human,0.0924069992381804,11
The machine response is evident in the article.,new_human,0.13707693777798272,8
"The machine response missed to mention that black South Africans were unconvinced their participation would make a difference, which is also a reason for the sluggishness.",new_human,0.07468203894162079,26
Some more detail could have been included.,new_human,0.015688944282356933,7
"Document sentence 6, 7, and 12 are accurately used in the answer, but information is missing from document sentence 11. The part about people being un convinced their participation would make a difference is left out.",new_human,0.04259447527607457,36
"The citizens were not used to voting, didn't keep up with voting news, and disregarded the signs asking them to register to vote.",new_human,0.08310927844618375,24
This machine response is marked as correct and mentioning all relevant information from the document.,new_human,0.06028706494901155,15
The why question could and should have been addressed more directly,new_human,0.0244875475634215,11
The people were confused by the messaging and some were not convinced they could even make a difference.,new_human,0.07018971229588332,18
This is a valid and comprehensive answer,new_human,0.20212958855394347,7
The article also says that the people in power were elected and not voted in because the government wanted the white to continue to lead.,new_human,0.17409089052216073,25
This answer fits with the overall theme of the article,new_human,0.35543385598806426,10
