articleid,dataset,questionid,question,system,answer,annotationid,correct_label,complete_label,feedback,ebr_raw,ebr_num,workerid
1397,inq,11,what was done to rebuild?,text-davinci-003_zero_shot,"The German government has spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany, including building new sewage plants, constructing roads, water and electrical lines, and restoring buildings.",2,correct,complete,This is a valid answer,100,100,5
1397,inq,11,what was done to rebuild?,text-davinci-003_zero_shot,"The German government has spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany, including building new sewage plants, constructing roads, water and electrical lines, and restoring buildings.",3,correct,complete,The answer is correct and complete.,100,100,3
1397,inq,11,what was done to rebuild?,text-davinci-003_zero_shot,"The German government has spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany, including building new sewage plants, constructing roads, water and electrical lines, and restoring buildings.",4,correct,complete,The answer is mostly sufficient as is,100,100,5
1397,inq,12,where did the cash come from?,davinci, The cash came from the western part of Germany.,0,correct,complete,Sentence 13 confirms the machine response. ,100,100,7
1397,inq,12,where did the cash come from?,davinci, The cash came from the western part of Germany.,1,correct,complete,The answer is correct and complete.,100,100,3
1397,inq,12,where did the cash come from?,davinci, The cash came from the western part of Germany.,2,correct,complete,The answer fits with the overall theme of the article,100,100,5
1397,inq,12,where did the cash come from?,davinci, The cash came from the western part of Germany.,3,correct,complete,The answer is correct and complete.,100,100,3
1397,inq,12,where did the cash come from?,davinci, The cash came from the western part of Germany.,4,correct,complete,This answer seems to fit with the overall theme of the article,90,90,5
1397,inq,12,where did the cash come from?,gpt4,"The cash came from the German government, which spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany following the reunification.",0,correct,complete,This is a valid answer,100,100,5
1397,inq,12,where did the cash come from?,gpt4,"The cash came from the German government, which spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany following the reunification.",1,correct,missing_minor,"The answer uses 1 and 3, but it leaves out info from 9 which notes that there were also European Union subsidies. Sentence 17 also notes a 7.5 percent solidarity tax on private incomes in Germany.",50,50,6
1397,inq,12,where did the cash come from?,gpt4,"The cash came from the German government, which spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany following the reunification.",2,correct,complete,Sentence 3 confirms the machine response. ,100,100,7
1397,inq,12,where did the cash come from?,gpt4,"The cash came from the German government, which spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany following the reunification.",3,correct,complete,The answer is correct and complete.,100,100,3
1397,inq,12,where did the cash come from?,gpt4,"The cash came from the German government, which spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany following the reunification.",4,correct,complete,This is a valid answer,100,100,5
1397,inq,12,where did the cash come from?,text-davinci-003_few_shot,"The German government has spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany, of which Der Spiegel magazine said Monday about 65 billion marks (dlrs 40 billion) has disappeared or ended up in worthless projects.",0,correct,complete,The answer is correct. The government supplied the funds.,100,100,3
1397,inq,12,where did the cash come from?,text-davinci-003_few_shot,"The German government has spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany, of which Der Spiegel magazine said Monday about 65 billion marks (dlrs 40 billion) has disappeared or ended up in worthless projects.",1,correct,missing_minor,A bit more information in the article could be relevant,50,50,5
1397,inq,12,where did the cash come from?,text-davinci-003_few_shot,"The German government has spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany, of which Der Spiegel magazine said Monday about 65 billion marks (dlrs 40 billion) has disappeared or ended up in worthless projects.",2,irrelevant,missing_all,The answer given just gives amounts of money and does not talk about where it came from. Sentences 17 and 9 give this information as coming from a 7.5% German solidarity tax as well as European Union subsidies..,Score: 0,0,6
1397,inq,12,where did the cash come from?,text-davinci-003_few_shot,"The German government has spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany, of which Der Spiegel magazine said Monday about 65 billion marks (dlrs 40 billion) has disappeared or ended up in worthless projects.",3,irrelevant,missing_all,The machine response missed the question and provided an irrelevant response. Line 17 indicates that the cash for rebuilding came from a 7.5 percent solidarity tax on private incomes.,0,0,0
1397,inq,12,where did the cash come from?,text-davinci-003_few_shot,"The German government has spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany, of which Der Spiegel magazine said Monday about 65 billion marks (dlrs 40 billion) has disappeared or ended up in worthless projects.",4,correct,complete,This is a valid answer,100,100,5
1397,inq,12,where did the cash come from?,text-davinci-003_zero_shot,"The cash came from the German government, which has spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany, as well as from European Union subsidies.",0,correct,complete,The answer is correct and complete.,100,100,3
1397,inq,12,where did the cash come from?,text-davinci-003_zero_shot,"The cash came from the German government, which has spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany, as well as from European Union subsidies.",1,correct,missing_minor,Sentence 17 lists a 7.5% tax in Germany as well that was used to generate funds.,50,50,6
1397,inq,12,where did the cash come from?,text-davinci-003_zero_shot,"The cash came from the German government, which has spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany, as well as from European Union subsidies.",2,correct,complete,This is a valid answer,100,100,5
1397,inq,12,where did the cash come from?,text-davinci-003_zero_shot,"The cash came from the German government, which has spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany, as well as from European Union subsidies.",3,correct,complete,The answer is correct and complete.,100,100,3
1397,inq,12,where did the cash come from?,text-davinci-003_zero_shot,"The cash came from the German government, which has spent about 840 billion marks (dlrs 500 billion) to rebuild eastern Germany, as well as from European Union subsidies.",4,correct,complete,This is a sufficient answer,100,100,5
1398,inq,0,why is it going no where?,davinci, The question is not clear.,0,irrelevant,missing_all,Diplomacy is going nowhere because of the continuous fighting in northwest Bosnia and stubborn opposition by besieging forces,0,0,7
1398,inq,0,why is it going no where?,davinci, The question is not clear.,1,irrelevant,missing_all,The two sides cannot agree on anything,0,0,3
1398,inq,0,why is it going no where?,davinci, The question is not clear.,2,irrelevant,missing_all,The response is not useful and contains none of the relevant information in the document,Score: 0,0,2
1398,inq,0,why is it going no where?,davinci, The question is not clear.,3,correct,complete,"The article does not really address the ""why"" question",0,0,5
1398,inq,0,why is it going no where?,davinci, The question is not clear.,4,irrelevant,missing_all,"It is going nowhere because of the ongoing fight, the parties fighting have refused to put an end to their fight",0,0,7
1398,inq,0,why is it going no where?,gpt4,"The article does not explicitly state why diplomacy is going nowhere. However, it mentions that efforts by mediators to build on a four-month truce agreement are not progressing, and the UN is having difficulty trying to get opposing generals back to the bargaining table to strengthen the ceasefire.",0,correct,missing_minor,The response is partially correct and missed the information in sentences 16 and 17.,50,50,1
1398,inq,0,why is it going no where?,gpt4,"The article does not explicitly state why diplomacy is going nowhere. However, it mentions that efforts by mediators to build on a four-month truce agreement are not progressing, and the UN is having difficulty trying to get opposing generals back to the bargaining table to strengthen the ceasefire.",1,correct,complete,Sentence 5 confirms the machine response. ,100,100,7
1398,inq,0,why is it going no where?,gpt4,"The article does not explicitly state why diplomacy is going nowhere. However, it mentions that efforts by mediators to build on a four-month truce agreement are not progressing, and the UN is having difficulty trying to get opposing generals back to the bargaining table to strengthen the ceasefire.",2,correct,complete,The answer is reasonable and likely accurate based on the information in the article,85,85,2
1398,inq,0,why is it going no where?,gpt4,"The article does not explicitly state why diplomacy is going nowhere. However, it mentions that efforts by mediators to build on a four-month truce agreement are not progressing, and the UN is having difficulty trying to get opposing generals back to the bargaining table to strengthen the ceasefire.",3,correct,complete,The answer is correct and complete.,100,100,3
1398,inq,0,why is it going no where?,gpt4,"The article does not explicitly state why diplomacy is going nowhere. However, it mentions that efforts by mediators to build on a four-month truce agreement are not progressing, and the UN is having difficulty trying to get opposing generals back to the bargaining table to strengthen the ceasefire.",4,correct,complete,The available information is used to create a partial answer,70,70,5
1398,inq,0,why is it going no where?,text-davinci-003_few_shot,The fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area need. This has made it difficult for the United Nations to reach the Bihac pocket in the northwest and provide the necessary aid.,0,correct,complete,Sentence 6 emphasizes on the fighting in Northwest Bosnia is the reason for the diplomacy that is going nowhere ,100,100,7
1398,inq,0,why is it going no where?,text-davinci-003_few_shot,The fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area need. This has made it difficult for the United Nations to reach the Bihac pocket in the northwest and provide the necessary aid.,1,irrelevant,missing_minor,"The answer doesn't really answer the actual question, and the information needed may not be in the document, which doesn't really address diplomacy attempts",Score: 40,40,2
1398,inq,0,why is it going no where?,text-davinci-003_few_shot,The fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area need. This has made it difficult for the United Nations to reach the Bihac pocket in the northwest and provide the necessary aid.,2,correct,complete,This is an acceptable answer to such a vague question,100,100,5
1398,inq,0,why is it going no where?,text-davinci-003_few_shot,The fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area need. This has made it difficult for the United Nations to reach the Bihac pocket in the northwest and provide the necessary aid.,3,correct,complete,The stubborn opposing forces is what is stopping diplomatic solutions.,0,0,3
1398,inq,0,why is it going no where?,text-davinci-003_few_shot,The fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area need. This has made it difficult for the United Nations to reach the Bihac pocket in the northwest and provide the necessary aid.,4,irrelevant,missing_all,Machine response missed the question and gave an irrelevant response. The topic of the question was about failures in diplomacy and the response talked only about aid. The reasons for the stalemate in diplomacy was given in lines 15 through 17 of the article.,0,0,0
1398,inq,0,why is it going no where?,text-davinci-003_zero_shot,"The United Nations' diplomatic efforts to resolve the conflict in Bosnia have been unsuccessful, likely due to the stubborn opposition of besieging forces and the refusal of Bosnian Serbs and their government foes to agree on a solution. This has resulted in a blockade of aid shipments to the northwest, leaving many people in the area facing starvation.",0,irrelevant,complete,"The answer is relevant and likely totally accurate, but contains some speculation and inference in order to answer the question, as a bit of it is not directly stated in the document.",80,80,2
1398,inq,0,why is it going no where?,text-davinci-003_zero_shot,"The United Nations' diplomatic efforts to resolve the conflict in Bosnia have been unsuccessful, likely due to the stubborn opposition of besieging forces and the refusal of Bosnian Serbs and their government foes to agree on a solution. This has resulted in a blockade of aid shipments to the northwest, leaving many people in the area facing starvation.",1,correct,complete,The answer is correct and complete.,100,100,3
1398,inq,0,why is it going no where?,text-davinci-003_zero_shot,"The United Nations' diplomatic efforts to resolve the conflict in Bosnia have been unsuccessful, likely due to the stubborn opposition of besieging forces and the refusal of Bosnian Serbs and their government foes to agree on a solution. This has resulted in a blockade of aid shipments to the northwest, leaving many people in the area facing starvation.",2,correct,missing_major,"The response missed other facts that led to diplomacy going nowhere, as per sentences 15 and 16.",Score: 10,10,1
1398,inq,0,why is it going no where?,text-davinci-003_zero_shot,"The United Nations' diplomatic efforts to resolve the conflict in Bosnia have been unsuccessful, likely due to the stubborn opposition of besieging forces and the refusal of Bosnian Serbs and their government foes to agree on a solution. This has resulted in a blockade of aid shipments to the northwest, leaving many people in the area facing starvation.",3,correct,complete,"The reason for the ongoing fight is yet to be resolved as both parties are yet to come to an agreement, this is explained in the document",0,0,7
1398,inq,0,why is it going no where?,text-davinci-003_zero_shot,"The United Nations' diplomatic efforts to resolve the conflict in Bosnia have been unsuccessful, likely due to the stubborn opposition of besieging forces and the refusal of Bosnian Serbs and their government foes to agree on a solution. This has resulted in a blockade of aid shipments to the northwest, leaving many people in the area facing starvation.",4,correct,complete,This is a valid and comprehensive answer,100,100,5
1398,inq,1,why is this region in need?,davinci, The region is in need because of the war. The war is between the Bosnian government and the Bosnian Serbs. The Bosnian government is supported by the Muslims and the Bosnian Serbs are supported by the Serbs from Croatia and the anti-government Muslims. The Bosnian government is trying to take the land from the Bosnian Serbs. The Bosnian Serbs are trying to keep the land. The Bosnian government is trying to take the land because the land is rich in,0,correct,complete,The machine response is evident in all parts of the article. ,100,100,7
1398,inq,1,why is this region in need?,davinci, The region is in need because of the war. The war is between the Bosnian government and the Bosnian Serbs. The Bosnian government is supported by the Muslims and the Bosnian Serbs are supported by the Serbs from Croatia and the anti-government Muslims. The Bosnian government is trying to take the land from the Bosnian Serbs. The Bosnian Serbs are trying to keep the land. The Bosnian government is trying to take the land because the land is rich in,1,correct,missing_minor,The side effect of the war is only a trickle of aid is being allowed in,25,25,3
1398,inq,1,why is this region in need?,davinci, The region is in need because of the war. The war is between the Bosnian government and the Bosnian Serbs. The Bosnian government is supported by the Muslims and the Bosnian Serbs are supported by the Serbs from Croatia and the anti-government Muslims. The Bosnian government is trying to take the land from the Bosnian Serbs. The Bosnian Serbs are trying to keep the land. The Bosnian government is trying to take the land because the land is rich in,2,irrelevant,missing_major,"The response may be somewhat relevant, but uses some outside info and/or speculation, and misses important info in the article",Score: 30,30,2
1398,inq,1,why is this region in need?,davinci, The region is in need because of the war. The war is between the Bosnian government and the Bosnian Serbs. The Bosnian government is supported by the Muslims and the Bosnian Serbs are supported by the Serbs from Croatia and the anti-government Muslims. The Bosnian government is trying to take the land from the Bosnian Serbs. The Bosnian Serbs are trying to keep the land. The Bosnian government is trying to take the land because the land is rich in,3,irrelevant,missing_all,This rambling incoherence was not taken from the article text,0,0,5
1398,inq,1,why is this region in need?,davinci, The region is in need because of the war. The war is between the Bosnian government and the Bosnian Serbs. The Bosnian government is supported by the Muslims and the Bosnian Serbs are supported by the Serbs from Croatia and the anti-government Muslims. The Bosnian government is trying to take the land from the Bosnian Serbs. The Bosnian Serbs are trying to keep the land. The Bosnian government is trying to take the land because the land is rich in,4,correct,complete,The region is in need because of the ongoing war based on the article. ,100,100,7
1398,inq,1,why is this region in need?,gpt4,"This region is in need because food shortages are growing progressively worse due to fighting and the blocking of aid shipments, with the most vulnerable people (children, elderly, and women) being on the verge of starvation. The fighting in northwest Bosnia and the stubborn opposition by besieging forces have allowed only a little aid to reach the area.",0,correct,missing_minor,The response is partially correct and missed the information in sentence 5.,60,60,1
1398,inq,1,why is this region in need?,gpt4,"This region is in need because food shortages are growing progressively worse due to fighting and the blocking of aid shipments, with the most vulnerable people (children, elderly, and women) being on the verge of starvation. The fighting in northwest Bosnia and the stubborn opposition by besieging forces have allowed only a little aid to reach the area.",1,correct,complete,"Sentence 4, 6 and 8 confirms the machine response. ",100,100,7
1398,inq,1,why is this region in need?,gpt4,"This region is in need because food shortages are growing progressively worse due to fighting and the blocking of aid shipments, with the most vulnerable people (children, elderly, and women) being on the verge of starvation. The fighting in northwest Bosnia and the stubborn opposition by besieging forces have allowed only a little aid to reach the area.",2,correct,complete,This is a valid and sufficient answer,100,100,5
1398,inq,1,why is this region in need?,gpt4,"This region is in need because food shortages are growing progressively worse due to fighting and the blocking of aid shipments, with the most vulnerable people (children, elderly, and women) being on the verge of starvation. The fighting in northwest Bosnia and the stubborn opposition by besieging forces have allowed only a little aid to reach the area.",3,correct,complete,The answer is correct and complete.,100,100,3
1398,inq,1,why is this region in need?,gpt4,"This region is in need because food shortages are growing progressively worse due to fighting and the blocking of aid shipments, with the most vulnerable people (children, elderly, and women) being on the verge of starvation. The fighting in northwest Bosnia and the stubborn opposition by besieging forces have allowed only a little aid to reach the area.",4,correct,complete,"The response is correct and useful, and based on info in the article.",100,100,2
1398,inq,1,why is this region in need?,text-davinci-003_few_shot,"Fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area need. One convoy reached the area late last week, but U.N. officials said they need daily deliveries to ensure people have enough to eat.",0,correct,missing_minor,Sentence 8 talks abut the on-going fight in Bosnia,Score: 70,70,7
1398,inq,1,why is this region in need?,text-davinci-003_few_shot,"Fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area need. One convoy reached the area late last week, but U.N. officials said they need daily deliveries to ensure people have enough to eat.",1,correct,complete,"The answer is relevant, answers the question and is consistent with the document",100,100,2
1398,inq,1,why is this region in need?,text-davinci-003_few_shot,"Fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area need. One convoy reached the area late last week, but U.N. officials said they need daily deliveries to ensure people have enough to eat.",2,correct,complete,The question is answered sufficiently,100,100,5
1398,inq,1,why is this region in need?,text-davinci-003_few_shot,"Fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area need. One convoy reached the area late last week, but U.N. officials said they need daily deliveries to ensure people have enough to eat.",3,irrelevant,missing_minor,Another bit of information on why the region needs help.,50,50,3
1398,inq,1,why is this region in need?,text-davinci-003_few_shot,"Fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area need. One convoy reached the area late last week, but U.N. officials said they need daily deliveries to ensure people have enough to eat.",4,correct,missing_major,The machine response only partly answered the question. A better response would include information regarding the severity of food shortages in the area as indicated in lines 2 through 5 in the article.,40,40,0
1398,inq,1,why is this region in need?,text-davinci-003_zero_shot,"The region is in need because fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area needs. Shortages of food are 'extremely critical' and most vulnerable people, such as children, the elderly, and women, are on the verge of starvation.",0,correct,complete,The answer is relevant and complete and contains info from the document,100,100,2
1398,inq,1,why is this region in need?,text-davinci-003_zero_shot,"The region is in need because fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area needs. Shortages of food are 'extremely critical' and most vulnerable people, such as children, the elderly, and women, are on the verge of starvation.",1,correct,complete,The answer is correct and complete.,100,100,3
1398,inq,1,why is this region in need?,text-davinci-003_zero_shot,"The region is in need because fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area needs. Shortages of food are 'extremely critical' and most vulnerable people, such as children, the elderly, and women, are on the verge of starvation.",2,correct,missing_minor,"The response missed the fact that the region is receiving too little aid for the tens of thousands of needy, as per sentence 5.",Score: 70,70,1
1398,inq,1,why is this region in need?,text-davinci-003_zero_shot,"The region is in need because fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area needs. Shortages of food are 'extremely critical' and most vulnerable people, such as children, the elderly, and women, are on the verge of starvation.",3,correct,complete,"The document talks about the ongoing fight in the Bosnia area, hence the reason for starvation and the reason why they need aid",100,100,7
1398,inq,1,why is this region in need?,text-davinci-003_zero_shot,"The region is in need because fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area needs. Shortages of food are 'extremely critical' and most vulnerable people, such as children, the elderly, and women, are on the verge of starvation.",4,correct,complete,The question is answered sufficiently,100,100,5
1398,inq,2,where do the bonsians live and why are they needing food?,davinci,The Bonsians are the people of Bosnia.,0,correct,missing_minor,They are needing food because of the ongoing war which has resulted into shortages. ,50,50,7
1398,inq,2,where do the bonsians live and why are they needing food?,davinci,The Bonsians are the people of Bosnia.,1,correct,missing_minor,The Bosnians live in Bosnia and there is a war going on.,Score: 50,50,3
1398,inq,2,where do the bonsians live and why are they needing food?,davinci,The Bonsians are the people of Bosnia.,2,irrelevant,missing_major,The response is poor and misses important info,Score: 20,20,2
1398,inq,2,where do the bonsians live and why are they needing food?,davinci,The Bonsians are the people of Bosnia.,3,irrelevant,missing_all,"This ""Bosnians are Bosnian"" is not an acceptable answer",Score: 0,0,5
1398,inq,2,where do the bonsians live and why are they needing food?,davinci,The Bonsians are the people of Bosnia.,4,correct,missing_minor,"In addition to the machine response, the Bonsians need food because the ongoing war has caused food shortage ",50,50,7
1398,inq,2,where do the bonsians live and why are they needing food?,gpt4,"Bonsians refers to Bosnians, and they live in Bosnia, specifically in the northwest area like Bihac pocket, which is mentioned in the article. They need food because food shortages have grown progressively worse in the region, with the most vulnerable -- children, the elderly, and women -- ""on the verge of starvation."" Fighting and opposition by besieging forces have allowed only minimal aid to reach the area.",0,correct,missing_minor,The response is partially correct and missed the information in sentence 5.,70,70,1
1398,inq,2,where do the bonsians live and why are they needing food?,gpt4,"Bonsians refers to Bosnians, and they live in Bosnia, specifically in the northwest area like Bihac pocket, which is mentioned in the article. They need food because food shortages have grown progressively worse in the region, with the most vulnerable -- children, the elderly, and women -- ""on the verge of starvation."" Fighting and opposition by besieging forces have allowed only minimal aid to reach the area.",1,correct,complete,The machine response is confirmed in the article. ,0,0,7
1398,inq,2,where do the bonsians live and why are they needing food?,gpt4,"Bonsians refers to Bosnians, and they live in Bosnia, specifically in the northwest area like Bihac pocket, which is mentioned in the article. They need food because food shortages have grown progressively worse in the region, with the most vulnerable -- children, the elderly, and women -- ""on the verge of starvation."" Fighting and opposition by besieging forces have allowed only minimal aid to reach the area.",2,correct,complete,"The early part of the answer is unnecessary, but the remainder answers the question using the article text",Score: 80,80,5
1398,inq,2,where do the bonsians live and why are they needing food?,gpt4,"Bonsians refers to Bosnians, and they live in Bosnia, specifically in the northwest area like Bihac pocket, which is mentioned in the article. They need food because food shortages have grown progressively worse in the region, with the most vulnerable -- children, the elderly, and women -- ""on the verge of starvation."" Fighting and opposition by besieging forces have allowed only minimal aid to reach the area.",3,correct,complete,The answer is correct and complete.,100,100,3
1398,inq,2,where do the bonsians live and why are they needing food?,gpt4,"Bonsians refers to Bosnians, and they live in Bosnia, specifically in the northwest area like Bihac pocket, which is mentioned in the article. They need food because food shortages have grown progressively worse in the region, with the most vulnerable -- children, the elderly, and women -- ""on the verge of starvation."" Fighting and opposition by besieging forces have allowed only minimal aid to reach the area.",4,correct,complete,The response is correct and reasonable based on the article. ,100,100,2
1398,inq,2,where do the bonsians live and why are they needing food?,text-davinci-003_few_shot,The Bonsians live in the northwest of Bosnia and are in need of food due to fighting in the region and opposition by besieging forces which have blocked aid shipments from the north and west.,0,correct,complete,The whole document focuses on the Bosnia people and the reasons why they need aids due to the fight of the people with the government,10,10,7
1398,inq,2,where do the bonsians live and why are they needing food?,text-davinci-003_few_shot,The Bonsians live in the northwest of Bosnia and are in need of food due to fighting in the region and opposition by besieging forces which have blocked aid shipments from the north and west.,1,correct,complete,The answer is relevant and complete and contains info from the document,100,100,2
1398,inq,2,where do the bonsians live and why are they needing food?,text-davinci-003_few_shot,The Bonsians live in the northwest of Bosnia and are in need of food due to fighting in the region and opposition by besieging forces which have blocked aid shipments from the north and west.,2,correct,complete,All necessary information is included in this answer.,100,100,5
1398,inq,2,where do the bonsians live and why are they needing food?,text-davinci-003_few_shot,The Bonsians live in the northwest of Bosnia and are in need of food due to fighting in the region and opposition by besieging forces which have blocked aid shipments from the north and west.,3,irrelevant,missing_major,The Bosnians are now suffering from starvation because the aid is being blocked.,Score: 10,10,3
1398,inq,2,where do the bonsians live and why are they needing food?,text-davinci-003_few_shot,The Bonsians live in the northwest of Bosnia and are in need of food due to fighting in the region and opposition by besieging forces which have blocked aid shipments from the north and west.,4,correct,missing_minor,"The machine response answered the question correctly but missed some relevant information. The question asked where the needy Bosnians lived and the article mentioned the Bihac region, which would be important information to include as an answer to the question.",80,80,0
1398,inq,2,where do the bonsians live and why are they needing food?,text-davinci-003_zero_shot,"The Bonsians live in Bosnia, a country in the Balkans region of Europe. They are in need of food due to the ongoing conflict in the region, which has caused a blockade of aid shipments to the northwest of the country. This has resulted in severe food shortages in the area, leaving many people in need of assistance.",0,irrelevant,complete,The answer is relevant and correct but a small portion of it contains information not explicitly stated in the document.,85,85,2
1398,inq,2,where do the bonsians live and why are they needing food?,text-davinci-003_zero_shot,"The Bonsians live in Bosnia, a country in the Balkans region of Europe. They are in need of food due to the ongoing conflict in the region, which has caused a blockade of aid shipments to the northwest of the country. This has resulted in severe food shortages in the area, leaving many people in need of assistance.",1,correct,complete,The answer is correct and complete.,100,100,3
1398,inq,2,where do the bonsians live and why are they needing food?,text-davinci-003_zero_shot,"The Bonsians live in Bosnia, a country in the Balkans region of Europe. They are in need of food due to the ongoing conflict in the region, which has caused a blockade of aid shipments to the northwest of the country. This has resulted in severe food shortages in the area, leaving many people in need of assistance.",2,irrelevant,missing_all,"The passage does not mention where Bosnia is, so the response is unsupported. The passage just mentions there is food shortage problem in the northwest Bosnia.",Score: 0,0,1
1398,inq,2,where do the bonsians live and why are they needing food?,text-davinci-003_zero_shot,"The Bonsians live in Bosnia, a country in the Balkans region of Europe. They are in need of food due to the ongoing conflict in the region, which has caused a blockade of aid shipments to the northwest of the country. This has resulted in severe food shortages in the area, leaving many people in need of assistance.",3,correct,complete,The document emphasizes on the ongoing fight in the region as the reason why the region is in need,100,100,7
1398,inq,2,where do the bonsians live and why are they needing food?,text-davinci-003_zero_shot,"The Bonsians live in Bosnia, a country in the Balkans region of Europe. They are in need of food due to the ongoing conflict in the region, which has caused a blockade of aid shipments to the northwest of the country. This has resulted in severe food shortages in the area, leaving many people in need of assistance.",4,correct,complete,This is a sufficient answer,100,100,5
1398,inq,3,why are there shortages?,davinci,The answer is simple. The Serbs are not allowing food to get to the people.,0,correct,missing_minor,"There are shortages because of the ongoing war, and aids cannot get to people",Score: 50,50,7
1398,inq,3,why are there shortages?,davinci,The answer is simple. The Serbs are not allowing food to get to the people.,1,irrelevant,missing_minor,The side effect of the war is only a trickle of aid is being allowed in,50,50,3
1398,inq,3,why are there shortages?,davinci,The answer is simple. The Serbs are not allowing food to get to the people.,2,correct,missing_minor,The answer is not wrong but misses some details,70,70,2
1398,inq,3,why are there shortages?,davinci,The answer is simple. The Serbs are not allowing food to get to the people.,3,correct,missing_major,The answer could have been more detailed,40,40,5
1398,inq,3,why are there shortages?,davinci,The answer is simple. The Serbs are not allowing food to get to the people.,4,correct,complete,Food is also not getting to the people because of the war according to sentence 6,0,0,7
1398,inq,3,why are there shortages?,gpt4,"There are food shortages in the Bihac pocket because fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area needs. Serbs from Croatia and anti-government Muslims, both allied with Bosnian's rebel Serbs, are fighting the Bosnian government in the region and blocking the aid shipments from the north and west.",0,correct,missing_minor,The response is partially correct and missed the information in sentences 4 and 5.,Score: 80,80,1
1398,inq,3,why are there shortages?,gpt4,"There are food shortages in the Bihac pocket because fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area needs. Serbs from Croatia and anti-government Muslims, both allied with Bosnian's rebel Serbs, are fighting the Bosnian government in the region and blocking the aid shipments from the north and west.",1,correct,complete,Sentence 6 and 8 confirms the machine response. ,100,100,7
1398,inq,3,why are there shortages?,gpt4,"There are food shortages in the Bihac pocket because fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area needs. Serbs from Croatia and anti-government Muslims, both allied with Bosnian's rebel Serbs, are fighting the Bosnian government in the region and blocking the aid shipments from the north and west.",2,correct,complete,The answer is relevant and accurate and contains info from the article ,100,100,2
1398,inq,3,why are there shortages?,gpt4,"There are food shortages in the Bihac pocket because fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area needs. Serbs from Croatia and anti-government Muslims, both allied with Bosnian's rebel Serbs, are fighting the Bosnian government in the region and blocking the aid shipments from the north and west.",3,correct,complete,The answer is correct and complete.,100,100,3
1398,inq,3,why are there shortages?,gpt4,"There are food shortages in the Bihac pocket because fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area needs. Serbs from Croatia and anti-government Muslims, both allied with Bosnian's rebel Serbs, are fighting the Bosnian government in the region and blocking the aid shipments from the north and west.",4,correct,complete,This is another valid and sufficient answer,0,0,5
1398,inq,3,why are there shortages?,text-davinci-003_few_shot,"Fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area need. One convoy reached the area late last week, but U.N. officials said they need daily deliveries to ensure people have enough to eat.",0,correct,complete,"The shortages is due to the fighting in Bosnia, hence the reason for the aid",100,100,7
1398,inq,3,why are there shortages?,text-davinci-003_few_shot,"Fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area need. One convoy reached the area late last week, but U.N. officials said they need daily deliveries to ensure people have enough to eat.",1,irrelevant,missing_minor,The answer is relevant but misses a bit of relevant info from the document,70,70,2
