articleid,dataset,questionid,question,system,answer,annotationid,correct_label,complete_label,feedback,ebr_raw,ebr_num,workerid,split
20,inq-ext,10,How does the project affect national security?,gpt4,"The hydro power project may affect national security because it might lead to the relocation of residents of seven villages in Darma Valley, which is situated barely 35 km from the China border. The Indian Central government wants people to live at border villages to ensure the safety of borders, so such a project might have the opposite effect of what they want.",3,correct,complete,Sentence 4 and 5 confirms the machine response. ,100,100.0,7,test
20,inq-ext,10,How does the project affect national security?,gpt4,"The hydro power project may affect national security because it might lead to the relocation of residents of seven villages in Darma Valley, which is situated barely 35 km from the China border. The Indian Central government wants people to live at border villages to ensure the safety of borders, so such a project might have the opposite effect of what they want.",4,correct,complete,This is a valid and sufficient answer,100,100.0,5,test
20,inq-ext,10,How does the project affect national security?,human_1,"The project would require seven villages to relocate. The government has stated that people living at border villages can help ensure the safety of the borders, though exactly how they do this is not clear.",0,correct,complete,This is as much information as can be taken from the article,100,100.0,5,test
20,inq-ext,10,How does the project affect national security?,human_1,"The project would require seven villages to relocate. The government has stated that people living at border villages can help ensure the safety of the borders, though exactly how they do this is not clear.",1,correct,complete,The answer is correct and complete.,100,100.0,3,test
20,inq-ext,10,How does the project affect national security?,human_1,"The project would require seven villages to relocate. The government has stated that people living at border villages can help ensure the safety of the borders, though exactly how they do this is not clear.",2,correct,complete,Sentence 4 and 5 confirms the machine response. ,100,100.0,7,test
20,inq-ext,10,How does the project affect national security?,human_1,"The project would require seven villages to relocate. The government has stated that people living at border villages can help ensure the safety of the borders, though exactly how they do this is not clear.",3,correct,complete,The answer correctly references info from sentences 4 and 5 and identifies that the exact way in which all that works is not identified.,90,90.0,6,test
20,inq-ext,10,How does the project affect national security?,human_1,"The project would require seven villages to relocate. The government has stated that people living at border villages can help ensure the safety of the borders, though exactly how they do this is not clear.",4,correct,missing_minor,"The response missed the geographical sensitivity of the area, as per sentence 3.",40,40.0,1,test
20,inq-ext,10,How does the project affect national security?,human_2,"It is not stated but can be inferred that the project would create a vulnerabliity at the India-China border. The construction has the potential to destroy existing natural barriers that serve as a border, as well as keep the people in these border areas safe. Additionally, there may be increased monitoring from China at the border due to the construction, which has the potential to affect natural security. ",0,correct,complete,This answer is based on the article text,100,100.0,5,test
20,inq-ext,10,How does the project affect national security?,human_2,"It is not stated but can be inferred that the project would create a vulnerabliity at the India-China border. The construction has the potential to destroy existing natural barriers that serve as a border, as well as keep the people in these border areas safe. Additionally, there may be increased monitoring from China at the border due to the construction, which has the potential to affect natural security. ",1,correct,complete,The answer is correct and complete.,100,100.0,3,test
20,inq-ext,10,How does the project affect national security?,human_2,"It is not stated but can be inferred that the project would create a vulnerabliity at the India-China border. The construction has the potential to destroy existing natural barriers that serve as a border, as well as keep the people in these border areas safe. Additionally, there may be increased monitoring from China at the border due to the construction, which has the potential to affect natural security. ",2,correct,complete,"Sentence 4 says that people will relocate and no one will keep watch over the border, and national security will therefore be affected.",100,100.0,7,test
20,inq-ext,10,How does the project affect national security?,human_2,"It is not stated but can be inferred that the project would create a vulnerabliity at the India-China border. The construction has the potential to destroy existing natural barriers that serve as a border, as well as keep the people in these border areas safe. Additionally, there may be increased monitoring from China at the border due to the construction, which has the potential to affect natural security. ",3,irrelevant,missing_all,"Info from sentences 4-5 speak of the India China boarder. It is indicated that the issue lies with the people leaving the area. That would be an issue as without them, there would be no one to ensure the boarder was safe. The info included in the answer as it currently stands is not backed up by what is written in the document.",Score: 0,0.0,6,test
20,inq-ext,10,How does the project affect national security?,human_2,"It is not stated but can be inferred that the project would create a vulnerabliity at the India-China border. The construction has the potential to destroy existing natural barriers that serve as a border, as well as keep the people in these border areas safe. Additionally, there may be increased monitoring from China at the border due to the construction, which has the potential to affect natural security. ",4,irrelevant,missing_all,"The response seems good but is not stated in the document anywhere. This makes the response incorrect and unsupported. The response failed to mention the effect of the project on national security, as per sentences 3, 4 and 5.",Score: 0,0.0,1,test
20,inq-ext,10,How does the project affect national security?,text-davinci-003_few_shot,"The project could lead to relocation of residents of seven villages of Darma Valley, which could weaken national security as the Central government wants people to live at border villages to ensure the safety of borders. The project could also lead to blasting and digging work, which could cause landslides and subsidence, further weakening national security.",0,correct,complete,The question is answered sufficiently with the available information,100,100.0,5,test
20,inq-ext,10,How does the project affect national security?,text-davinci-003_few_shot,"The project could lead to relocation of residents of seven villages of Darma Valley, which could weaken national security as the Central government wants people to live at border villages to ensure the safety of borders. The project could also lead to blasting and digging work, which could cause landslides and subsidence, further weakening national security.",1,irrelevant,missing_minor,'further weakening national security.' in the response is unsupported.,60,60.0,1,test
20,inq-ext,10,How does the project affect national security?,text-davinci-003_few_shot,"The project could lead to relocation of residents of seven villages of Darma Valley, which could weaken national security as the Central government wants people to live at border villages to ensure the safety of borders. The project could also lead to blasting and digging work, which could cause landslides and subsidence, further weakening national security.",2,correct,complete,The answer is correct and complete.,100,100.0,3,test
20,inq-ext,10,How does the project affect national security?,text-davinci-003_few_shot,"The project could lead to relocation of residents of seven villages of Darma Valley, which could weaken national security as the Central government wants people to live at border villages to ensure the safety of borders. The project could also lead to blasting and digging work, which could cause landslides and subsidence, further weakening national security.",3,correct,complete,Sentence 3-5 confirms the machine response. ,100,100.0,7,test
20,inq-ext,10,How does the project affect national security?,text-davinci-003_few_shot,"The project could lead to relocation of residents of seven villages of Darma Valley, which could weaken national security as the Central government wants people to live at border villages to ensure the safety of borders. The project could also lead to blasting and digging work, which could cause landslides and subsidence, further weakening national security.",4,correct,complete,Sentence 3-5 confirms the machine response. ,100,100.0,7,test
20,inq-ext,10,How does the project affect national security?,text-davinci-003_zero_shot,"The project could potentially cause irreparable damage to the town and property, which could compromise national security as it is situated close to the China border. This could lead to landslides and subsidence, which could put the safety of the border at risk.",0,correct,complete,The answer is correct and complete.,100,100.0,3,test
20,inq-ext,10,How does the project affect national security?,text-davinci-003_zero_shot,"The project could potentially cause irreparable damage to the town and property, which could compromise national security as it is situated close to the China border. This could lead to landslides and subsidence, which could put the safety of the border at risk.",1,correct,complete,"This is a reasonable answer, given the limited information in the text",85,85.0,5,test
20,inq-ext,10,How does the project affect national security?,text-davinci-003_zero_shot,"The project could potentially cause irreparable damage to the town and property, which could compromise national security as it is situated close to the China border. This could lead to landslides and subsidence, which could put the safety of the border at risk.",2,irrelevant,missing_all,"The answer does not state that the safety could be at risk from the landslides, rather sentences 3-5 note that it could be affected by people leaving the area which would go against the goverment wish of having people living in the area to ensure safety.",0,0.0,6,test
20,inq-ext,10,How does the project affect national security?,text-davinci-003_zero_shot,"The project could potentially cause irreparable damage to the town and property, which could compromise national security as it is situated close to the China border. This could lead to landslides and subsidence, which could put the safety of the border at risk.",3,irrelevant,missing_all,The response is incorrect and the correct reasons are stated in sentences 4 and 5.,0,0.0,1,test
20,inq-ext,10,How does the project affect national security?,text-davinci-003_zero_shot,"The project could potentially cause irreparable damage to the town and property, which could compromise national security as it is situated close to the China border. This could lead to landslides and subsidence, which could put the safety of the border at risk.",4,correct,complete,Sentence 3 corresponds to the machine response. ,100,100.0,7,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,davinci,The fate of the residents of Joshimath is not known.,0,irrelevant,missing_all,An answer can be inferred from the text,70,70.0,5,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,davinci,The fate of the residents of Joshimath is not known.,1,irrelevant,missing_all,The blasting and tunnelling caused irreparable damage to the town and property in Joshimath.,0,0.0,3,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,davinci,The fate of the residents of Joshimath is not known.,2,irrelevant,missing_all,The fate of the residents of Joshimath is the same as what will happen to the people of Dharchula town. ,0,0.0,7,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,davinci,The fate of the residents of Joshimath is not known.,3,irrelevant,missing_all,The answer is not correct. Sentence 2 of the document states that there was irreparable damage to the town and property there.,Score: 0,0.0,6,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,davinci,The fate of the residents of Joshimath is not known.,4,irrelevant,missing_all,"This response incorrectly states that the information is not in the document, but the fate of the residents from Joshimath is stated in sentence 2 in the document.",10,10.0,1,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,gpt4,"The article does not provide specific information on the fate of the residents from Joshimath. However, it mentions that residents of Dharchula town, who are protesting against the Bokang-Baling Hydroelectric Project in the Darma Valley, are worried about blasting and tunneling operations that may cause ""irreparable damage to the town and property,"" which is what happened at Joshimath.",0,correct,missing_minor,It can be reasonably inferred from the article that damage occurred at Joshimath,50,50.0,5,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,gpt4,"The article does not provide specific information on the fate of the residents from Joshimath. However, it mentions that residents of Dharchula town, who are protesting against the Bokang-Baling Hydroelectric Project in the Darma Valley, are worried about blasting and tunneling operations that may cause ""irreparable damage to the town and property,"" which is what happened at Joshimath.",1,correct,complete,The machine response can be deduced from the article. ,75,75.0,7,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,gpt4,"The article does not provide specific information on the fate of the residents from Joshimath. However, it mentions that residents of Dharchula town, who are protesting against the Bokang-Baling Hydroelectric Project in the Darma Valley, are worried about blasting and tunneling operations that may cause ""irreparable damage to the town and property,"" which is what happened at Joshimath.",2,correct,complete,The answer is correct and complete.,100,100.0,3,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,gpt4,"The article does not provide specific information on the fate of the residents from Joshimath. However, it mentions that residents of Dharchula town, who are protesting against the Bokang-Baling Hydroelectric Project in the Darma Valley, are worried about blasting and tunneling operations that may cause ""irreparable damage to the town and property,"" which is what happened at Joshimath.",3,correct,complete,The adverse effect of the project likely happen at at Joshimath since the article made reference to it. ,60,60.0,7,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,gpt4,"The article does not provide specific information on the fate of the residents from Joshimath. However, it mentions that residents of Dharchula town, who are protesting against the Bokang-Baling Hydroelectric Project in the Darma Valley, are worried about blasting and tunneling operations that may cause ""irreparable damage to the town and property,"" which is what happened at Joshimath.",4,correct,complete,The answer correctly states that the specific info is not given and also provides the info that is available from sentence 2.,90,90.0,6,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,human_1,"It is not clear what happened to Joshimath, although it can be inferred that a similar government project may have negatively impacted their community.",0,correct,complete,"The article mentions that the people of Dharchuka made reference to the people of Joshimath, meaning a similar project occurred in Joshimath as well",100,100.0,7,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,human_1,"It is not clear what happened to Joshimath, although it can be inferred that a similar government project may have negatively impacted their community.",1,correct,complete,The answer is correct and complete.,100,100.0,3,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,human_1,"It is not clear what happened to Joshimath, although it can be inferred that a similar government project may have negatively impacted their community.",2,irrelevant,missing_major,The article makes it clear that tunnelling and blasting caused irreparable damage in Joshmiath,Score: 20,20.0,5,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,human_1,"It is not clear what happened to Joshimath, although it can be inferred that a similar government project may have negatively impacted their community.",3,correct,complete,The answer is correct in that the specifics were not stated but sentence 2 does indeed imply a similar project caused damage.,90,90.0,6,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,human_1,"It is not clear what happened to Joshimath, although it can be inferred that a similar government project may have negatively impacted their community.",4,irrelevant,missing_all,"The response didn't mention the blasting and tunnelling that caused irreparable damage to the town and property at Joshimath, as per sentence 2. ",Score: 0,0.0,1,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,human_2,information not stated in the document,0,irrelevant,missing_major,"It can be inferred from the article that the residents of Joshimath were subjected to ""irreparable damage to the town and property""",Score: 20,20.0,5,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,human_2,information not stated in the document,1,irrelevant,missing_major,"The people of Joshimath most likely suffered destruction of their homes, tradition and culture due to the blasting and tunneling",Score: 20,20.0,7,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,human_2,information not stated in the document,2,correct,complete,"The answer is correct and complete. However, it can be inferred that the people of Joshimath had to evacuate their homes.",100,100.0,3,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,human_2,information not stated in the document,3,irrelevant,missing_all,"This response incorrectly states that the information is not in the document. As per sentence 2 in the document,  blasting and tunnelling caused “ irreparable damage to the town and property ”  at Joshimath.",0,0.0,1,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,human_2,information not stated in the document,4,correct,complete,"The answer is correct, it isn't specifically stated in the article",100,100.0,2,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,text-davinci-003_few_shot," The residents of Joshimath suffered irreparable damage to their town and property due to the hydro power project work, which included blasting and tunnelling.",0,correct,complete,This answer fits with the article text,100,100.0,5,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,text-davinci-003_few_shot," The residents of Joshimath suffered irreparable damage to their town and property due to the hydro power project work, which included blasting and tunnelling.",1,correct,complete,The answer is correct and complete.,100,100.0,3,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,text-davinci-003_few_shot," The residents of Joshimath suffered irreparable damage to their town and property due to the hydro power project work, which included blasting and tunnelling.",2,correct,complete,The residents from Joshimath suffered damage to their property and town according to sentence 2.,100,100.0,7,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,text-davinci-003_few_shot," The residents of Joshimath suffered irreparable damage to their town and property due to the hydro power project work, which included blasting and tunnelling.",3,correct,complete,"The response is clear and accurate, and uses document info to answer the question",100,100.0,2,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,text-davinci-003_few_shot," The residents of Joshimath suffered irreparable damage to their town and property due to the hydro power project work, which included blasting and tunnelling.",4,correct,complete,This machine response is marked as correct and mentioning all relevant information from the document.,100,100.0,1,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,text-davinci-003_zero_shot,"The residents of Joshimath suffered irreparable damage to their town and property due to the hydro power project work, which included blasting and tunnelling.",0,correct,complete,"Sentence 7 talks about the damage that will be caused by the project, and this was the same damage that the people of Joshimath faced",90,90.0,7,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,text-davinci-003_zero_shot,"The residents of Joshimath suffered irreparable damage to their town and property due to the hydro power project work, which included blasting and tunnelling.",1,correct,complete,"This is a sufficient, if concise, answer",90,90.0,5,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,text-davinci-003_zero_shot,"The residents of Joshimath suffered irreparable damage to their town and property due to the hydro power project work, which included blasting and tunnelling.",2,correct,complete,Correct. Information is found in #2.,100,100.0,4,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,text-davinci-003_zero_shot,"The residents of Joshimath suffered irreparable damage to their town and property due to the hydro power project work, which included blasting and tunnelling.",3,correct,complete,The answer is correct and complete.,100,100.0,3,test
20,inq-ext,11,What was the fate of the residents from Joshimath?,text-davinci-003_zero_shot,"The residents of Joshimath suffered irreparable damage to their town and property due to the hydro power project work, which included blasting and tunnelling.",4,correct,complete,"The same project that is to be done in Dharchula town was done in Joshimath, and they experienced damage to their environment and property ",100,100.0,7,test
21,inq-ext,0,How did the NDRF help in Turkey?,davinci,"The NDRF team was deployed in Turkey to help in the rescue and relief operations after the 6.7 magnitude earthquake that struck the country on February 6. The team was deployed in the city of Ercis, which was the epicentre of the earthquake. The team was deployed in the city of Ercis, which was the epicentre of the earthquake. The team was deployed in the city of Ercis, which was the epicentre of the earthquake. The team",0,correct,complete,"The NDRF was deployed to go on a rescue mission after the earthquake that happened in Turkey, the article did not mention the city of Erci.",Score: 0,0.0,7,test
21,inq-ext,0,How did the NDRF help in Turkey?,davinci,"The NDRF team was deployed in Turkey to help in the rescue and relief operations after the 6.7 magnitude earthquake that struck the country on February 6. The team was deployed in the city of Ercis, which was the epicentre of the earthquake. The team was deployed in the city of Ercis, which was the epicentre of the earthquake. The team was deployed in the city of Ercis, which was the epicentre of the earthquake. The team",1,correct,complete,"Most of this answer was taken from outside sources, but it at least fits with the article text",75,75.0,5,test
21,inq-ext,0,How did the NDRF help in Turkey?,davinci,"The NDRF team was deployed in Turkey to help in the rescue and relief operations after the 6.7 magnitude earthquake that struck the country on February 6. The team was deployed in the city of Ercis, which was the epicentre of the earthquake. The team was deployed in the city of Ercis, which was the epicentre of the earthquake. The team was deployed in the city of Ercis, which was the epicentre of the earthquake. The team",2,irrelevant,missing_all,The NDRF sent search and rescue personel to look for victims. They found at least 85 bodies. They also sent  dogs who assisted in finding two girl who were still alive.,0,0.0,3,test
21,inq-ext,0,How did the NDRF help in Turkey?,davinci,"The NDRF team was deployed in Turkey to help in the rescue and relief operations after the 6.7 magnitude earthquake that struck the country on February 6. The team was deployed in the city of Ercis, which was the epicentre of the earthquake. The team was deployed in the city of Ercis, which was the epicentre of the earthquake. The team was deployed in the city of Ercis, which was the epicentre of the earthquake. The team",3,irrelevant,missing_minor,"The document doesn't mention the magnitude of the quake or city name, so the response is unsupported. Also, the response is repetitive at the end.",20,20.0,1,test
21,inq-ext,0,How did the NDRF help in Turkey?,davinci,"The NDRF team was deployed in Turkey to help in the rescue and relief operations after the 6.7 magnitude earthquake that struck the country on February 6. The team was deployed in the city of Ercis, which was the epicentre of the earthquake. The team was deployed in the city of Ercis, which was the epicentre of the earthquake. The team was deployed in the city of Ercis, which was the epicentre of the earthquake. The team",4,irrelevant,missing_all,"The first answer sentence is not relevant as that info is already contained in doc. sentence 1, which the person asking the question already knows. The 2nd answer sentence and those which follow are not supported by any of the document's sentences. Info needed to answer the question comes in 18 which notes they rescued 2 children and recovered at least 85 bodies.",0,0.0,6,test
21,inq-ext,0,How did the NDRF help in Turkey?,gpt4,"The NDRF (National Disaster Response Force) team from India helped in search and rescue operations in Turkey after the February 6 earthquake. They rescued two children who were trapped for over 84 hours and assisted local authorities in finding at least 85 bodies. Their rescue dogs also played a significant role in finding two girls, aged 6 and 8, who were alive.",0,correct,complete,This is a valid and comprehensive answer,100,100.0,5,test
21,inq-ext,0,How did the NDRF help in Turkey?,gpt4,"The NDRF (National Disaster Response Force) team from India helped in search and rescue operations in Turkey after the February 6 earthquake. They rescued two children who were trapped for over 84 hours and assisted local authorities in finding at least 85 bodies. Their rescue dogs also played a significant role in finding two girls, aged 6 and 8, who were alive.",1,correct,complete,Sentence 18 and 20 confirms the machine response.,100,100.0,7,test
21,inq-ext,0,How did the NDRF help in Turkey?,gpt4,"The NDRF (National Disaster Response Force) team from India helped in search and rescue operations in Turkey after the February 6 earthquake. They rescued two children who were trapped for over 84 hours and assisted local authorities in finding at least 85 bodies. Their rescue dogs also played a significant role in finding two girls, aged 6 and 8, who were alive.",2,correct,complete,The answer is correct and complete.,100,100.0,3,test
21,inq-ext,0,How did the NDRF help in Turkey?,gpt4,"The NDRF (National Disaster Response Force) team from India helped in search and rescue operations in Turkey after the February 6 earthquake. They rescued two children who were trapped for over 84 hours and assisted local authorities in finding at least 85 bodies. Their rescue dogs also played a significant role in finding two girls, aged 6 and 8, who were alive.",3,correct,complete,The response answers the question well and gives all relevant info needed from the document ,100,100.0,2,test
21,inq-ext,0,How did the NDRF help in Turkey?,gpt4,"The NDRF (National Disaster Response Force) team from India helped in search and rescue operations in Turkey after the February 6 earthquake. They rescued two children who were trapped for over 84 hours and assisted local authorities in finding at least 85 bodies. Their rescue dogs also played a significant role in finding two girls, aged 6 and 8, who were alive.",4,correct,complete,Sentence 18 confirms the machine response. ,100,100.0,7,test
21,inq-ext,0,How did the NDRF help in Turkey?,human_1,NDRF sent 151 personnel to Turkey to help with the recovery effort in the aftermath of the Febuary 6 earthquake. The article specifically describes how the force rescued two trapped children and helped local authorities find at least 85 bodies.,0,correct,complete,The first answer sentence is supported by document sentences 1 and 3. The second answer sentence is supported by sentence 18. ,"Score: 
Answer sentence 1: 100 (supported by sentences 1 and 3)
Answer sentence 2: 100 (supported by sentence 18)",,6,test
21,inq-ext,0,How did the NDRF help in Turkey?,human_1,NDRF sent 151 personnel to Turkey to help with the recovery effort in the aftermath of the Febuary 6 earthquake. The article specifically describes how the force rescued two trapped children and helped local authorities find at least 85 bodies.,1,correct,complete,The answer is correct and complete.,100,100.0,3,test
21,inq-ext,0,How did the NDRF help in Turkey?,human_1,NDRF sent 151 personnel to Turkey to help with the recovery effort in the aftermath of the Febuary 6 earthquake. The article specifically describes how the force rescued two trapped children and helped local authorities find at least 85 bodies.,2,correct,complete,This is a fully sufficient answer,100,100.0,5,test
21,inq-ext,0,How did the NDRF help in Turkey?,human_1,NDRF sent 151 personnel to Turkey to help with the recovery effort in the aftermath of the Febuary 6 earthquake. The article specifically describes how the force rescued two trapped children and helped local authorities find at least 85 bodies.,3,correct,complete,The machine response is captured in the article.,100,100.0,7,test
21,inq-ext,0,How did the NDRF help in Turkey?,human_1,NDRF sent 151 personnel to Turkey to help with the recovery effort in the aftermath of the Febuary 6 earthquake. The article specifically describes how the force rescued two trapped children and helped local authorities find at least 85 bodies.,4,correct,complete,The response is correct and a good summary of the relevant info in the article,100,100.0,2,test
21,inq-ext,0,How did the NDRF help in Turkey?,human_2,"The NDRF is a response force that was dispatched to Turkey after the deadly earthquakes. The team helped rescuers in Turkey find bodies buried in the rubble, as well as try to find any possible survivors. The NDRF's goal is to put ""humanity first"" and aid in humanitarian crises, such as the earthquakes. The NDRF was also able to bring equipment that was used to clean up the destruction while looking for people. ",0,correct,complete,This is a sufficient answer,100,100.0,5,test
21,inq-ext,0,How did the NDRF help in Turkey?,human_2,"The NDRF is a response force that was dispatched to Turkey after the deadly earthquakes. The team helped rescuers in Turkey find bodies buried in the rubble, as well as try to find any possible survivors. The NDRF's goal is to put ""humanity first"" and aid in humanitarian crises, such as the earthquakes. The NDRF was also able to bring equipment that was used to clean up the destruction while looking for people. ",1,irrelevant,missing_minor,The article didn't say they cleaned up the rubble while using their equipment.,40,40.0,3,test
21,inq-ext,0,How did the NDRF help in Turkey?,human_2,"The NDRF is a response force that was dispatched to Turkey after the deadly earthquakes. The team helped rescuers in Turkey find bodies buried in the rubble, as well as try to find any possible survivors. The NDRF's goal is to put ""humanity first"" and aid in humanitarian crises, such as the earthquakes. The NDRF was also able to bring equipment that was used to clean up the destruction while looking for people. ",2,irrelevant,missing_minor,The response is good and relevant but misses some useful information in the document,70,70.0,2,test
21,inq-ext,0,How did the NDRF help in Turkey?,human_2,"The NDRF is a response force that was dispatched to Turkey after the deadly earthquakes. The team helped rescuers in Turkey find bodies buried in the rubble, as well as try to find any possible survivors. The NDRF's goal is to put ""humanity first"" and aid in humanitarian crises, such as the earthquakes. The NDRF was also able to bring equipment that was used to clean up the destruction while looking for people. ",3,correct,complete,The machine response is evident in the article. ,100,100.0,7,test
21,inq-ext,0,How did the NDRF help in Turkey?,human_2,"The NDRF is a response force that was dispatched to Turkey after the deadly earthquakes. The team helped rescuers in Turkey find bodies buried in the rubble, as well as try to find any possible survivors. The NDRF's goal is to put ""humanity first"" and aid in humanitarian crises, such as the earthquakes. The NDRF was also able to bring equipment that was used to clean up the destruction while looking for people. ",4,irrelevant,complete,"The 1st sentence of the answer contains info that is not relevant. It is not needed to identify who the NDRF is as that was done in sentence one, which the asker already has. The info from sentence 1 of the doc that is in answer sentence 1 is important however  as it speaks to their assistance. The second sentence is supported by sentence 18 of the doc. The 3rd sentence is beyond the scope of the question. The 4th answer sentence is drawn from info outside the document.",70,70.0,6,test
21,inq-ext,0,How did the NDRF help in Turkey?,text-davinci-003_few_shot," The NDRF rescued two children, trapped for over 84 hours, after the earthquake and helped local authorities find at least 85 bodies. They also assisted personnel in finding two girls – 6 and 8 years old – alive.",0,correct,complete,The answer is correct and complete.,100,100.0,3,test
21,inq-ext,0,How did the NDRF help in Turkey?,text-davinci-003_few_shot," The NDRF rescued two children, trapped for over 84 hours, after the earthquake and helped local authorities find at least 85 bodies. They also assisted personnel in finding two girls – 6 and 8 years old – alive.",1,irrelevant,complete,"The answer given is taken directly from the text, but it seems to imply that four children in total were rescued, while the text is probably just referring to the same two girls in two different sentences ",50,50.0,5,test
21,inq-ext,0,How did the NDRF help in Turkey?,text-davinci-003_few_shot," The NDRF rescued two children, trapped for over 84 hours, after the earthquake and helped local authorities find at least 85 bodies. They also assisted personnel in finding two girls – 6 and 8 years old – alive.",2,correct,complete,This machine response is marked as correct and mentioning all relevant information from the document. ,100,100.0,1,test
21,inq-ext,0,How did the NDRF help in Turkey?,text-davinci-003_few_shot," The NDRF rescued two children, trapped for over 84 hours, after the earthquake and helped local authorities find at least 85 bodies. They also assisted personnel in finding two girls – 6 and 8 years old – alive.",3,correct,complete,Sentence 18-20 confirms the machine response. ,100,100.0,7,test
21,inq-ext,0,How did the NDRF help in Turkey?,text-davinci-003_few_shot," The NDRF rescued two children, trapped for over 84 hours, after the earthquake and helped local authorities find at least 85 bodies. They also assisted personnel in finding two girls – 6 and 8 years old – alive.",4,correct,complete,Sentence 18 and 20 confirms the machine response. ,100,100.0,7,test
21,inq-ext,0,How did the NDRF help in Turkey?,text-davinci-003_zero_shot,"The NDRF sent three teams to Turkey under India’s Operation Dost. The force rescued two children, trapped for over 84 hours, after the earthquake and helped local authorities find at least 85 bodies. The NDRF's rescue dogs also assisted personnel in finding two girls – 6 and 8 years old – alive.",0,correct,complete,"Sentence 4, 17 and 18 confirms the machine response. ",100,100.0,7,test
21,inq-ext,0,How did the NDRF help in Turkey?,text-davinci-003_zero_shot,"The NDRF sent three teams to Turkey under India’s Operation Dost. The force rescued two children, trapped for over 84 hours, after the earthquake and helped local authorities find at least 85 bodies. The NDRF's rescue dogs also assisted personnel in finding two girls – 6 and 8 years old – alive.",1,correct,complete,"The answer is good and complete, relevant and uses info from the article",100,100.0,2,test
21,inq-ext,0,How did the NDRF help in Turkey?,text-davinci-003_zero_shot,"The NDRF sent three teams to Turkey under India’s Operation Dost. The force rescued two children, trapped for over 84 hours, after the earthquake and helped local authorities find at least 85 bodies. The NDRF's rescue dogs also assisted personnel in finding two girls – 6 and 8 years old – alive.",2,correct,complete,The answer is correct and complete.,100,100.0,3,test
21,inq-ext,0,How did the NDRF help in Turkey?,text-davinci-003_zero_shot,"The NDRF sent three teams to Turkey under India’s Operation Dost. The force rescued two children, trapped for over 84 hours, after the earthquake and helped local authorities find at least 85 bodies. The NDRF's rescue dogs also assisted personnel in finding two girls – 6 and 8 years old – alive.",3,correct,complete,This is a fully sufficient answer,100,100.0,5,test
21,inq-ext,0,How did the NDRF help in Turkey?,text-davinci-003_zero_shot,"The NDRF sent three teams to Turkey under India’s Operation Dost. The force rescued two children, trapped for over 84 hours, after the earthquake and helped local authorities find at least 85 bodies. The NDRF's rescue dogs also assisted personnel in finding two girls – 6 and 8 years old – alive.",4,correct,complete,Sentence 18 confirms the machine response. ,100,100.0,7,test
21,inq-ext,1,Why does the NDRF go abroad?,davinci," The NDRF is a specialised force of the Ministry of Home Affairs (MHA) of the Government of India. It is a multi-disciplinary force with expertise in disaster management, rescue, relief and rehabilitation. The NDRF is a part of the National Disaster Management Authority (NDMA) and is under the administrative control of the MHA. The NDRF is a force of about 10,000 personnel and is equipped with resources and equipment to respond to a wide range of natural",0,irrelevant,complete,"This answer may be factually accurate, but it was not taken from the article text",0,0.0,5,test
21,inq-ext,1,Why does the NDRF go abroad?,davinci," The NDRF is a specialised force of the Ministry of Home Affairs (MHA) of the Government of India. It is a multi-disciplinary force with expertise in disaster management, rescue, relief and rehabilitation. The NDRF is a part of the National Disaster Management Authority (NDMA) and is under the administrative control of the MHA. The NDRF is a force of about 10,000 personnel and is equipped with resources and equipment to respond to a wide range of natural",1,correct,complete,The machine response is correct based on the mission of NDRF described in the article. ,100,100.0,7,test
